,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
2716,,,,,,,,,,,,,,,,,,,0.818383,,,,,,,,,,,,5487af99-a1e2-4dbf-9c55-43d7260874df,1634,,,"[13.4, 54.8]",3943043,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,69,Spain,772,['878731b0-d626-428c-9640-3958c8aaed01'],21,,,,,,,,,,,,,,,,,,England,768,00:42:21.717,Pressure,
2717,,,,,,,,,,,,,True,,,,,,4.352871,,,,,,,,,,,,936fb112-d828-43d6-9c3a-ce58610afd4c,1648,,,"[110.9, 70.2]",3943043,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,71,England,768,"['3ccdf3ea-3bd2-42d0-bcb9-73186b3ea4ce', 'b7dfabdc-e588-4aae-a4e5-e8933aadaf99']",4,,,,,,,,,,,,,,,,,,Spain,772,00:43:04.435,Pressure,
2718,,,,,,,,,,,,,True,,,,,,0.462221,,,,,,,,,,,,c253e76b-9da3-493b-8c9c-82d6eb3e1f9d,1657,,,"[89.8, 55.6]",3943043,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Foden,4354.0,Center Attacking Midfield,73,Spain,772,"['25fe3280-e801-44e1-9999-7e8e5ff674a6', '743c7cea-6622-427d-aef6-f24ad55aac74']",53,,,,,,,,,,,,,,,,,,England,768,00:43:53.005,Pressure,
2719,,,,,,,,,,,,,True,,,,,,0.615173,,,,,,,,,,,,8c6cac93-eabf-48c9-99dd-7928217d8c5e,1661,,,"[90.5, 47.6]",3943043,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Foden,4354.0,Center Attacking Midfield,73,Spain,772,"['29a5239e-5142-4cbc-9189-9f1e760365ca', 'b6b95df8-4168-434c-8772-94fde244846c']",54,,,,,,,,,,,,,,,,,,England,768,00:43:54.971,Pressure,
2720,,,,,,,,,,,,,,,,,,,0.593571,,,,,,,,,,,,4c28b6df-14b0-423d-8590-ebb2647bcaa7,1665,,,"[90.9, 18.9]",3943043,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Wing,73,Spain,772,['ebdeea6b-224b-4f7f-8b52-9b2e922f8b1f'],59,,,,,,,,,,,,,,,,,,England,768,00:43:59.657,Pressure,
2721,,,,,,,,,,,,,True,,,,,,0.236502,,,,,,,,,,,,b5280a01-b412-40f0-a6f0-2632b6372d23,1672,,,"[14.6, 44.0]",3943043,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,74,England,768,['eda10dc3-49a9-4d91-9f65-b3ac89bc689c'],4,,,,,,,,,,,,,,,,,,Spain,772,00:44:04.749,Pressure,
2722,,,,,,,,,,,,,,,,,,,0.619875,,,,,,,,,,,,a323ac00-b481-4fcb-9b05-50ea55672c90,1676,,,"[34.3, 25.5]",3943043,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,74,England,768,"['8a10d3b0-bb62-4881-96ed-814e75b2f534', 'd3513adb-bf05-4761-a4a8-f75cb37c9dae']",8,,,,,,,,,,,,,,,,,,Spain,772,00:44:08.089,Pressure,
2723,,,,,,,,,,,,,,,,,,,0.517517,,,,,,,,,,,,3066cb75-5d87-4e07-8465-13ef5712020b,1738,,,"[70.1, 73.8]",3943043,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bukayo Saka,22084.0,Right Wing,80,Spain,772,,28,,,,,,,,,,,,,,,,,,England,768,00:00:28.121,Pressure,
2724,,,,,,,,,,,,,,,,,,,1.073431,,,,,,,,,,,,4af7528b-3726-4123-b784-15d4b2028ffe,1741,,,"[60.4, 76.5]",3943043,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kyle Walker,3205.0,Right Back,80,Spain,772,['fb9a5529-60a7-4136-ac13-e1ac0eb160f4'],29,,,,,,,,,,,,,,,,,,England,768,00:00:29.466,Pressure,
2725,,,,,,,,,,,,,,,,,,,0.382261,,,,,,,,,,,,5476e584-0675-4d2a-ab01-c1611eb48580,1742,,,"[66.2, 77.1]",3943043,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bukayo Saka,22084.0,Right Wing,80,Spain,772,['aeffffe2-520e-48d2-8a00-585eddf16cd3'],31,,,,,,,,,,,,,,,,,,England,768,00:00:31.630,Pressure,
2726,,,,,,,,,,,,,,,,,,,1.17406,,,,,,,,,,,,f12fa39c-cce0-4584-8ae2-6e4bcdb354b9,1759,,,"[56.1, 76.7]",3943043,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,81,Spain,772,"['58eba718-23f8-49ba-874e-15f71a85e68c', 'c28c08ab-0836-47f1-abef-49d049ec88e0']",52,,,,,,,,,,,,,,,,,,England,768,00:00:52.422,Pressure,
2727,,,,,,,,,,,,,,,,,,,0.802371,,,,,,,,,,,,675b5185-9c10-4d52-9127-a208b5e62aab,1771,,,"[28.4, 18.9]",3943043,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,81,Spain,772,"['89ce525b-85fb-424e-8f96-db3984875de5', 'd09eab6d-6ad1-4aec-b1ae-63020f20ec04']",6,,,,,,,,,,,,,,,,,,England,768,00:01:06.013,Pressure,
2728,,,,,,,,,,,,,True,,,,,,1.040479,,,,,,,,,,,,0a3c80f0-3386-4b54-83c8-4659d7c6cf50,1787,,,"[88.8, 72.9]",3943043,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,83,Spain,772,['79bcd186-d69e-4cfb-88ed-b7a213262c05'],34,,,,,,,,,,,,,,,,,,England,768,00:02:34.776,Pressure,
2729,,,,,,,,,,,,,,,,,,,0.81753,,,,,,,,,,,,5fbe1e26-e5d4-40b9-9d5b-8647bfe28d83,1791,,,"[55.9, 75.6]",3943043,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,83,Spain,772,['aee8ff1f-f391-48a3-8144-6e7f086bd5c4'],37,,,,,,,,,,,,,,,,,,England,768,00:02:37.401,Pressure,
2730,,,,,,,,,,,,,,,,,,,0.453943,,,,,,,,,,,,4ad0ceca-808b-49e2-b274-15e0ccb512e2,1828,,,"[74.7, 15.6]",3943043,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,84,England,768,"['13f95691-80cd-4018-a49c-6275e1810c45', '59d33526-5e07-48ce-b44c-15dee1957ee8']",45,,,,,,,,,,,,,,,,,,Spain,772,00:03:45.813,Pressure,
2731,,,,,,,,,,,,,,,,,,,0.446998,,,,,,,,,,,,26300399-6b28-4c70-89b1-6d8c6bf3686a,1833,,,"[82.5, 19.5]",3943043,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,84,England,768,"['65b68b0c-b2dd-485b-b2e6-9b37d06f6bd2', 'b6461989-6b42-4f66-bc99-6e6606ee77e7']",47,,,,,,,,,,,,,,,,,,Spain,772,00:03:47.742,Pressure,
2732,,,,,,,,,,,,,,,,,,,0.60596,,,,,,,,,,,,2eea5a24-4ecf-479c-b877-c680fc8e4be7,1835,,,"[94.1, 23.4]",3943043,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,84,England,768,"['5b6903ad-0b65-4977-91d9-e68367347692', 'd571c09d-8cf3-4c31-a5c9-9d2d0cd8102d']",48,,,,,,,,,,,,,,,,,,Spain,772,00:03:48.768,Pressure,
2733,,,,,,,,,,,,,,,,,,,0.450875,,,,,,,,,,,,7d49a836-f5be-4c1a-a906-55b3f20ab577,1844,,,"[73.9, 55.8]",3943043,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,84,England,768,"['0612ab5f-d518-4e56-9302-230b1f4438ef', 'de4698af-ed9a-47e0-ac3b-cd5a6db65c89']",55,,,,,,,,,,,,,,,,,,Spain,772,00:03:55.380,Pressure,
2734,,,,,,,,,,,,,,,,,,,2.345572,,,,,,,,,,,,3a667c25-d50b-48b0-9ca9-37d480e08be1,1860,,,"[102.9, 40.8]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,84,England,768,"['47b7eb37-1032-4a01-999b-4f71e94d5874', 'd4487bbd-ae7a-4ab8-b126-dd37052a8f24']",8,,,,,,,,,,,,,,,,,,Spain,772,00:04:08.121,Pressure,
2735,,,,,,,,,,,,,True,,,,,,0.329494,,,,,,,,,,,,afb5c87e-1dd3-4a74-b557-ac5cfcca684e,1865,,,"[57.2, 34.5]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,85,Spain,772,"['19567550-f236-4554-bbf5-cb46369f0923', '5ab1aeeb-15d3-414a-ab77-6207f9df14ac', 'b974487e-1fe2-4618-a8b3-021f36877466']",14,,,,,,,,,,,,,,,,,,England,768,00:04:14.327,Pressure,
2736,,,,,,,,,,,,,True,,,,,,0.450148,,,,,,,,,,,,4e8bb77e-a986-4986-849e-44c4a2d33889,1869,,,"[57.9, 15.9]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Wing,85,Spain,772,"['37134006-4746-4f2c-a17a-1029e804a072', 'c8826e2d-0f2c-49c6-a17a-204c6677ac46']",16,,,,,,,,,,,,,,,,,,England,768,00:04:16.076,Pressure,
2737,,,,,,,,,,,,,True,,,,,,0.468485,,,,,,,,,,,,1fb2a4e8-2e3b-4ef3-bd9e-884c20943a5a,1872,,,"[64.2, 10.6]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Left Wing,85,Spain,772,"['2856aa4f-a825-482e-9d2a-fbe7c4e43c39', '630e7a58-2e48-4193-a014-013c1f72bf07', '88eefdf0-cbee-4b78-9206-94baaa9be466', 'e64fb2a7-8822-4f95-abc6-d78e56f6dd0c']",17,,,,,,,,,,,,,,,,,,England,768,00:04:17.570,Pressure,
2738,,,,,,,,,,,,,,,,,,,0.594421,,,,,,,,,,,,fd01a10b-64dc-47f6-8ab4-2a6bf3e638fd,1879,,,"[63.3, 20.1]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,85,Spain,772,"['b6e4830c-4c9a-4977-b01a-a02b624d09a0', 'd196d8a5-fefe-408b-a87b-b6e166e77cc3']",19,,,,,,,,,,,,,,,,,,England,768,00:04:19.939,Pressure,
2739,,,,,,,,,,,,,True,,,,,,0.593241,,,,,,,,,,,,8ce9de41-c7dc-4c32-ab67-56b1e047347d,1886,,,"[47.6, 72.2]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,86,England,768,"['1a668778-3913-4d4e-a00e-64ace15951db', '876558a7-371c-444e-817b-4af3187fdc51', '965d0234-9170-498f-b28d-593f3c67e71a']",23,,,,,,,,,,,,,,,,,,Spain,772,00:04:23.152,Pressure,
2740,,,,,,,,,,,,,,,,,,,0.455892,,,,,,,,,,,,62aa0bc0-4a92-49da-9289-487aab743311,1902,,,"[53.9, 52.7]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,87,England,768,"['7b6a7648-b3c8-4a24-9d1a-f2e0776364bd', 'a07d9631-2990-4628-a74a-ab006bc06a86', 'fe64f105-d99f-4a96-985d-8131c6f2d07b']",45,,,,,,,,,,,,,,,,,,Spain,772,00:04:45.430,Pressure,
2741,,,,,,,,,,,,,,,,,,,1.54954,,,,,,,,,,,,6378f98e-f13e-4142-a286-0e859b896f7e,1909,,,"[109.0, 15.7]",3943043,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,87,England,768,['eea9b24b-22a9-4dd3-b499-59eab8e5f424'],51,,,,,,,,,,,,,,,,,,England,768,00:04:51.789,Pressure,
2742,,,,,,,,,,,,,True,,,,,,0.574596,,,,,,,,,,,,0845abda-89d3-4876-aa2f-18542623f3df,1919,,,"[68.7, 58.5]",3943043,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,89,England,768,"['86e34832-d63b-47a8-bdba-96c580b0ea12', 'e7dc3414-4f4b-45d5-a176-154f56854148']",24,,,,,,,,,,,,,,,,,,Spain,772,00:05:24.177,Pressure,
2743,,,,,,,,,,,,,,,,,,,1.301564,,,,,,,,,,,,71fa43ce-5de9-41ef-9543-5010b599a417,1927,,,"[60.7, 62.4]",3943043,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,89,England,768,['cbba11d3-eb8b-41a7-8ecf-e8b62b4cb47f'],33,,,,,,,,,,,,,,,,,,Spain,772,00:05:33.023,Pressure,
2744,,,,,,,,,,,,,,,,,,,5.446826,,,,,,,,,,,,7413dca4-c4b2-4323-9dd4-ec058dd80df0,1937,,,"[20.6, 12.2]",3943043,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cucurella Saseta,17620.0,Left Back,89,England,768,"['6ac0e683-3991-427c-aa88-5569ca001504', 'f2d3ba7e-1eae-49ca-b73c-fc85daef8c17']",45,,,,,,,,,,,,,,,,,,Spain,772,00:05:45.416,Pressure,
2745,,,,,,,,,,,,,,,,,,,0.589525,,,,,,,,,,,,325bca15-911d-44ee-a70c-65ecd3ebd9d6,1968,,,"[22.3, 16.1]",3943043,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicholas Williams Arthuer,68574.0,Left Wing,89,England,768,"['2bbd3dda-6813-4818-a6f6-1af27290597a', '441bb7a1-ba1e-4591-977b-a933ff76316a']",15,,,,,,,,,,,,,,,,,,Spain,772,00:06:15.729,Pressure,
2746,,,,,,,,,,,,,,,,,,,1.497203,,,,,,,,,,,,30ef5bc6-bf14-4cff-a842-a6c5f7a1ff4e,2002,,,"[109.0, 33.8]",3943043,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,90,Spain,772,"['405e4db4-f664-4d33-8ec2-3409ee851ec4', 'f2874961-1d94-4149-ae15-0a8a5ee30f15']",23,,,,,,,,,,,,,,,,,,England,768,00:07:23.622,Pressure,
2747,,,,,,,,,,,,,,,,,,,0.75308,,,,,,,,,,,,fb493cd7-4635-48ba-8966-e3979445854b,2006,,,"[61.7, 22.3]",3943043,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,90,Spain,772,['5fc645ce-98db-4c03-8b27-f8b6ebc2d481'],27,,,,,,,,,,,,,,,,,,England,768,00:07:27.622,Pressure,
2748,,,,,,,,,,,,,,,,,,,1.974653,,,,,,,,,,,,a172a322-cfa6-42fe-9cc3-4deb2495c1bb,2010,,,"[56.7, 33.1]",3943043,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,90,Spain,772,"['29978780-26b2-439e-9ba7-742276fc8d01', 'b9ca530b-71a6-412e-affd-f816cfebcafb']",29,,,,,,,,,,,,,,,,,,England,768,00:07:29.456,Pressure,
2749,,,,,,,,,,,,,,,,,,,0.190031,,,,,,,,,,,,b9b521f9-c517-496e-9cd1-91088268fdf3,2023,,,"[53.3, 71.3]",3943043,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bukayo Saka,22084.0,Right Wing,91,Spain,772,"['0dbe8f08-ce90-4e0e-a83a-2dd884862223', '769a2260-1f5a-4159-a593-de097d8d19eb']",2,,,,,,,,,,,,,,,,,,England,768,00:08:02.367,Pressure,
2750,,,,,,,,,,,,,,,,,,,1.553439,,,,,,,,,,,,1ede1240-1696-4192-827e-89fd4fa9039d,2038,,,"[78.1, 44.9]",3943043,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Phil Foden,4354.0,Center Attacking Midfield,91,Spain,772,['676bd1b8-6854-43e9-b76a-a1673a1edd3d'],21,,,,,,,,,,,,,,,,,,England,768,00:08:21.265,Pressure,
2751,,,,,,,,,,,,,,,,,,,0.323315,,,,,,,,,,,,09417feb-331f-4508-95ad-a425009c6f44,2046,,,"[49.2, 60.9]",3943043,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,91,Spain,772,"['094365aa-4beb-453d-bd03-5801a920963c', 'f0ab8d54-8b2d-4125-a8ce-ed0d8bd786b2']",29,,,,,,,,,,,,,,,,,,England,768,00:08:29.823,Pressure,
2752,,,,,,,,,,,,,,,,,,,0.578281,,,,,,,,,,,,c1a5aaac-b9da-431b-a5e9-6df6cf53e193,2065,,,"[63.8, 57.5]",3943043,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Phil Foden,4354.0,Center Attacking Midfield,91,Spain,772,"['2d230e74-b0fd-401c-99ca-40ec1dc04537', '70391408-1bde-47a1-a490-cc2eeed3e5c2']",48,,,,,,,,,,,,,,,,,,England,768,00:08:48.997,Pressure,
2753,,,,,,,,,,,,,,,,,,,0.560624,,,,,,,,,,,,83a6ba9b-c88d-43b9-88ee-8c547e10fb3b,2081,,,"[50.9, 6.3]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jude Bellingham,30714.0,Left Wing,91,Spain,772,"['881b158d-6ed4-4650-961d-6c1e59c42914', 'be987a2f-4e5e-4e48-b20e-6bcde868fcd1']",4,,,,,,,,,,,,,,,,,,England,768,00:09:04.150,Pressure,
2754,,,,,,,,,,,,,,,,,,,0.392216,,,,,,,,,,,,3b9dcd20-07da-46fd-af45-397023f52b7c,2085,,,"[82.8, 62.9]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,91,Spain,772,['54d8f684-de23-4cd4-bcd8-759f055ca4af'],6,,,,,,,,,,,,,,,,,,Spain,772,00:09:06.718,Pressure,
2755,,,,,,,,,,,,,True,,,,,,1.586106,,,,,,,,,,,,aec39b99-29a0-47a9-96ce-c0db80b40a64,2090,,,"[82.3, 72.2]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,91,Spain,772,['aa95576b-5f4e-4d83-8ab2-02c2228e5570'],8,,,,,,,,,,,,,,,,,,Spain,772,00:09:08.635,Pressure,
2756,,,,,,,,,,,,,,,,,,,0.852286,,,,,,,,,,,,7dcb025a-035f-4b8e-bd88-b9ae20071a10,2098,,,"[29.9, 26.9]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kobbie Mainoo,99174.0,Right Defensive Midfield,91,Spain,772,['c6b0f2dc-06bf-45f8-bed8-28d37e7986b7'],14,,,,,,,,,,,,,,,,,,England,768,00:09:14.600,Pressure,
2757,,,,,,,,,,,,,,,,,,,0.906979,,,,,,,,,,,,88081da2-d6db-4f42-916e-c45a2122fd83,2099,,,"[24.2, 29.7]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Guehi,34526.0,Left Center Back,91,Spain,772,['02c1f765-7ef5-4262-8ba9-91460f91d317'],14,,,,,,,,,,,,,,,,,,England,768,00:09:14.656,Pressure,
2758,,,,,,,,,,,,,,,,,,,0.476654,,,,,,,,,,,,a097acb1-88e5-4950-84c0-eb3a086cb442,2109,,,"[63.9, 58.1]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,92,Spain,772,"['6358fb22-2863-4ef6-9800-6e7f25377825', 'a162167d-9c7f-4323-b97a-af9889ce2fc5']",38,,,,,,,,,,,,,,,,,,England,768,00:09:38.332,Pressure,
2759,,,,,,,,,,,,,,,,,,,0.986224,,,,,,,,,,,,f98be170-7cf8-4cd3-859f-cc4f789aa3cc,2117,,,"[42.6, 57.0]",3943043,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,92,Spain,772,"['5ac64d9f-abf8-4810-890a-8c9b32a19e2e', '97d405e0-8ca4-4964-8a8a-bdd5e29bfe2b', 'b2d82010-542e-45d6-96cf-1493a905d3e1']",45,,,,,,,,,,,,,,,,,,England,768,00:09:45.681,Pressure,
2760,,,,,,,,,,,,,,,,,,,0.698746,,,,,,,,,,,,1b1ac6a0-5679-4a6f-9018-545dc9534150,2139,,,"[15.0, 24.8]",3943043,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Left Wing,92,Spain,772,"['c29bbffd-94f1-45ad-85f4-252ccd1a2b51', 'd9e775b3-e6c2-4a6e-93a1-d83e768f90fc']",6,,,,,,,,,,,,,,,,,,England,768,00:10:06.549,Pressure,
2761,,,,,,,,,,,,,True,,,,,,3.359351,,,,,,,,,,,,ebe0d339-569e-4ffb-a0e7-07d9f5ed7d34,2143,,,"[104.5, 53.3]",3943043,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,92,Spain,772,['93066d32-aa9a-43dd-82a8-838ba2040881'],8,,,,,,,,,,,,,,,,,,Spain,772,00:10:08.242,Pressure,
2762,,,,,,,,,,,,,,,,,,,1.53798,,,,,,,,,,,,75c9a6da-cebb-44c7-a5a3-70647ff4ab58,2144,,,"[99.2, 68.6]",3943043,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,92,Spain,772,['56c97d17-ed08-41b0-91c9-c1b4e12db30c'],13,,,,,,,,,,,,,,,,,,Spain,772,00:10:13.873,Pressure,
2763,,,,,,,,,,,,,,,,,,,1.090677,,,,,,,,,,,,5ff7de6a-6f1d-4ec9-8e81-1f194291bc93,2145,,,"[96.2, 70.2]",3943043,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,92,Spain,772,['56c97d17-ed08-41b0-91c9-c1b4e12db30c'],14,,,,,,,,,,,,,,,,,,Spain,772,00:10:14.201,Pressure,
2764,,,,,,,,,,,,,,,,,,,1.330153,,,,,,,,,,,,72961058-43e9-4a8a-aa89-0457f2ff8bce,2159,,,"[66.4, 11.0]",3943043,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Cucurella Saseta,17620.0,Left Back,93,England,768,"['37a26f82-9f7d-49fd-9db9-ecb89beb247c', '8d2442c9-9ce4-483e-884a-49fc3308c3eb', 'b2f344e9-f347-40ab-8d0b-805b8e7f256c']",45,,,,,,,,,,,,,,,,,,Spain,772,00:10:45.196,Pressure,
2765,,,,,,,,,,,,,,,,,,,0.860404,,,,,,,,,,,,19d9755e-0756-4832-b0f4-8201ee344f1b,2176,,,"[90.9, 46.1]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,94,England,768,"['0898dac7-ac3e-4665-8aae-2a9366abd986', 'e9f7e336-0993-4ea6-9fe2-45ae224ed528']",8,,,,,,,,,,,,,,,,,,Spain,772,00:11:08.308,Pressure,
2766,,,,,,,,,,,,,,,,,,,0.576947,,,,,,,,,,,,0528f144-b775-47e2-b37a-55aba61b4065,2180,,,"[76.0, 30.5]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,94,England,768,"['112a44af-ed04-485b-b5d0-b55250ddd8ef', 'cb0de38c-71f6-4076-bc30-09e97e71e5b9']",14,,,,,,,,,,,,,,,,,,Spain,772,00:11:14.352,Pressure,
2767,,,,,,,,,,,,,,,,,,,0.832997,,,,,,,,,,,,3dd6736a-c4fb-4c48-8869-908b1d059e44,2188,,,"[35.0, 71.6]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,94,England,768,"['19fa6ec6-3c56-43c6-a689-0870d77d2a53', '2ec06c9a-655d-4845-b499-8af412ed7edb']",24,,,,,,,,,,,,,,,,,,Spain,772,00:11:24.628,Pressure,
2768,,,,,,,,,,,,,,,,,,,0.313853,,,,,,,,,,,,34d8a2cb-1134-4a9b-aaf4-0469d99979c9,2200,,,"[72.2, 34.6]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Right Center Back,94,England,768,"['c8655a74-b269-438c-82c2-ba8f76768b0f', 'd018d80e-4d4d-4d99-ab70-5aaafd772dfc']",38,,,,,,,,,,,,,,,,,,England,768,00:11:38.473,Pressure,
2769,,,,,,,,,,,,,,,,,,,0.586991,,,,,,,,,,,,3cfb37c1-6d73-4c1b-b82c-eada4564e7ea,2204,,,"[47.2, 62.0]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,94,England,768,['ca90ab71-eb86-481b-98ee-f29cbb4b5658'],40,,,,,,,,,,,,,,,,,,Spain,772,00:11:40.223,Pressure,
2770,,,,,,,,,,,,,,,,,,,0.579639,,,,,,,,,,,,4263ef7b-e42e-41dd-8713-cda4fa3696e7,2206,,,"[58.9, 59.2]",3943043,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,94,England,768,"['288b7ce2-7f15-4f02-989a-79185c171a56', '5f356ef9-d1c2-4718-9ebc-e66d25b503b6', '6cb4a88f-0fb8-4532-8367-863f226c0230']",42,,,,,,,,,,,,,,,,,,Spain,772,00:11:42.278,Pressure,
