,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
3189,,,,"[60.1, 73.7]",,,,,,,,,,,,,2.489565,,,,,,,,,,,,,,aa712a14-6c6b-4580-8416-50cedb5af5e4,3561,,"[62.7, 74.7]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,119,England,768,"['0cfcd162-abde-4b66-bba1-574907566c36', '93727adb-e451-49c5-bf49-08f19326f350']",31,,,,,,,,,,,,,,,,,England,768,00:39:31.048,Carry,
3190,,,,"[56.9, 62.4]",,,,,,,,,,,,,0.170259,,,,,,,,,,,,,,c6c645f5-ce6c-41d7-8dbf-f0e7d125335c,3564,,"[56.1, 62.4]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Conor Gallagher,29399.0,Right Defensive Midfield,119,England,768,"['76c0b11c-64c7-4265-bff6-39ae2332ec96', 'cdb19d3d-783f-48fd-8709-c5e890754d43']",33,,,,,,,,,,,,,,,,,England,768,00:39:33.993,Carry,
3191,,,,"[56.1, 74.5]",,,,,,,,,,,,,1.584715,,,,,,,,,,,,,,73f0818f-8a85-4dd9-9eae-ce0c82edcd12,3567,,"[56.1, 73.2]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,119,England,768,"['9b40fb45-c621-45dd-9ff3-a9deef6204b5', 'ca1e8ba3-72fb-4e60-9770-0119681f4778']",35,,,,,,,,,,,,,,,,,England,768,00:39:35.168,Carry,
3192,,,,"[70.2, 67.8]",,,,,,,,,,,,,2.189386,,,,,,,,,,,,,,d1eac61e-d161-422b-8cfe-1df274c87bc8,3570,,"[69.6, 71.0]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,119,England,768,"['83c89a47-66e1-4127-a17e-0378a74d448e', 'a2f840e7-856f-49a1-80f8-36d663f1962a']",37,,,,,,,,,,,,,,,,,England,768,00:39:37.668,Carry,
3193,,,,"[77.4, 35.0]",,,,,,,,,,,,,1.24603,,,,,,,,,,,,,,2592e1ae-cc2b-4209-8612-70b3d701bd22,3573,,"[77.4, 35.0]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,119,England,768,"['0d9977d6-d4e4-4707-bd18-c419e1d85d4c', 'b257170d-8238-4ac8-875f-bb5bfc7dba71']",41,,,,,,,,,,,,,,,,,England,768,00:39:41.331,Carry,
3194,,,,"[82.0, 55.9]",,,,,,,,,,,,,0.967617,,,,,,,,,,,,,,b6ed902b-cf3b-4d24-a896-db94123560d1,3581,,"[79.6, 57.4]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Veljko Birmančević,28075.0,Right Wing Back,120,Serbia,786,"['097909f3-6986-4541-8d26-c11c4444ebca', '099bfe61-5761-475a-840b-a39744821ba4', 'aba480e9-4f12-4ce3-b8fb-bdb131992665']",52,,,,,,,,,,,,,,,,,Serbia,786,00:39:52.453,Carry,True
3195,,,,"[41.3, 64.8]",,,,,,,,,,,,,0.727588,,,,,,,,,,,,,,92ba6e9c-49a7-4901-916d-da7d384bd5f5,3586,,"[37.7, 62.6]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,121,England,768,"['178e3f53-b72c-4d12-a41c-16adc47f84c0', '6046b269-9ed8-49e8-9a4e-a7e3fc6ca009']",56,,,,,,,,,,,,,,,,,England,768,00:39:56.617,Carry,
3196,,,,"[49.8, 35.2]",,,,,,,,,,,,,2.511954,,,,,,,,,,,,,,6ed893d0-3975-43e0-bc3d-7af27d457b1f,3589,,"[48.4, 46.0]",3930163,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,121,England,768,"['75136eff-d070-4e1f-818a-33cd42aa1fdd', '93b1562d-68f6-44b7-a01a-cab5149e8e78', 'd868c6fd-e75c-48fb-969b-295d9e8f7a12']",58,,,,,,,,,,,,,,,,,England,768,00:39:58.544,Carry,True
3197,,,,"[73.5, 2.4]",,,,,,,,,,,,,1.354655,,,,,,,,,,,,,,739775f6-0f04-42c0-9233-a7e622f5364f,3600,,"[74.1, 1.8]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Phil Foden,4354.0,Left Midfield,122,England,768,"['17c7bf66-7585-42f8-83bd-6909aceb270e', '48bdf5c0-4b76-4109-af3c-ceca8d748482', '56553330-e937-4e90-8ff1-229c9b0259c4']",10,,,,,,,,,,,,,,,,,England,768,00:41:10.093,Carry,True
3198,,,,"[56.1, 3.5]",,,,,,,,,,,,,1.673281,,,,,,,,,,,,,,486d60f7-f453-469c-a6ae-ac3ff197e1f9,3604,,"[62.7, 2.9]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Trippier,3308.0,Left Back,122,England,768,"['60526f03-2847-4551-bb18-e0921eb63a28', '700c9c26-4178-4374-bfd7-22dcb73ff764']",12,,,,,,,,,,,,,,,,,England,768,00:41:12.143,Carry,
3199,,,,"[33.6, 14.3]",,,,,,,,,,,,,0.656846,,,,,,,,,,,,,,0692d769-872e-4f10-bd01-79f7100853c9,3607,,"[36.2, 11.1]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Guehi,34526.0,Left Center Back,122,England,768,"['3b7b1ec8-809d-4b3f-953e-93e100f49fa0', '5a4a0073-e1fd-4113-8e33-71cb13cab4b2']",15,,,,,,,,,,,,,,,,,England,768,00:41:15.442,Carry,
3200,,,,"[13.1, 36.8]",,,,,,,,,,,,,5.226144,,,,,,,,,,,,,,0cb6c9be-9fd6-4d36-8726-6b196eea121e,3610,,"[13.1, 39.4]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,122,England,768,"['262ff8cb-b2c1-4b79-a122-21e9f8fa057c', '457aa687-b32d-40c6-99a3-6cab707f2859', '81eb4943-06b7-4f87-93c7-50e938b021a9']",18,,,,,,,,,,,,,,,,,England,768,00:41:18.553,Carry,True
3201,,,,"[91.4, 3.7]",,,,,,,,,,,,,0.683278,,,,,,,,,,,,,,f7b34b96-86b0-4d4a-ae8b-8d9b9845a584,3624,,"[91.5, 4.1]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filip Mladenović,7993.0,Left Wing Back,123,Serbia,786,"['20d56658-2e00-4cd4-a75b-f9f871d7234d', 'dd0b76f4-e1c7-4245-8e22-59d6a5364be7']",52,,,,,,,,,,,,,,,,,Serbia,786,00:41:52.053,Carry,
3202,,,,"[85.0, 22.8]",,,,,,,,,,,,,3.066356,,,,,,,,,,,,,,9eeeb9d8-4c9a-412b-9b21-26d4e79cffbb,3630,,"[83.9, 10.0]",3930163,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Strahinja Pavlović,27719.0,Left Center Back,123,Serbia,786,"['2c3dd8ab-ff20-4bea-9bff-ae1cc1ff2392', '9dc25124-e12a-40d1-8598-bd7aa560d3bd', 'cd28e235-e5c1-46b1-bfc4-29a6ab82149d']",53,,,,,,,,,,,,,,,,,Serbia,786,00:41:53.839,Carry,True
3203,,,,"[48.7, 15.2]",,,,,,,,,,,,,3.018951,,,,,,,,,,,,,,e11fbc15-4480-4945-9a51-041a50e99a4e,3640,,"[29.9, 18.9]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Phil Foden,4354.0,Left Midfield,123,Serbia,786,"['30fff4c7-640b-413d-ab65-f2ee2129fb42', '52c88f92-f9c1-4081-b30f-0ba96fe65856', 'ee63e215-506e-44c5-93a6-25841df5e338']",5,,,,,,,,,,,,,,,,,England,768,00:42:05.894,Carry,True
3204,,,,"[78.3, 18.2]",,,,,,,,,,,,,3.146758,,,,,,,,,,,,,,57e00570-d1c9-4a78-b14d-64f9397f0119,3650,,"[64.0, 18.0]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,125,Serbia,786,"['b7caa565-2e9f-4aef-ad59-0925aca7c105', 'f96a821b-649e-4366-894e-92105298a215']",23,,,,,,,,,,,,,,,,,Serbia,786,00:42:23.917,Carry,
3205,,,,"[76.0, 27.2]",,,,,,,,,,,,,0.690197,,,,,,,,,,,,,,fe4de1c3-3d97-4b67-84f1-43efa312f367,3653,,"[71.6, 26.2]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,125,Serbia,786,"['21dfe9ea-30d1-4212-9f43-38626bbd87b4', 'a560f4d4-1d95-4283-a01e-8671aed69015']",27,,,,,,,,,,,,,,,,,Serbia,786,00:42:27.977,Carry,
3206,,,,"[62.7, 27.0]",,,,,,,,,,,,,0.682922,,,,,,,,,,,,,,1f5c73cf-a550-44f3-a473-2d43a6211435,3658,,"[62.7, 27.0]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,125,Serbia,786,"['89f2f4a3-bd13-418e-90c4-b4ddeb504f6b', '93f1a83d-6116-4d41-b9af-a874f2725d7d']",31,,,,,,,,,,,,,,,,,Serbia,786,00:42:31.257,Carry,
3207,,,,"[72.9, 51.3]",,,,,,,,,,,,,3.31964,,,,,,,,,,,,,,2a89b18e-5f21-48e3-a54d-561d044febef,3661,,"[67.3, 45.6]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Ilić,30179.0,Right Defensive Midfield,125,Serbia,786,"['4919daf2-c20e-4271-8391-002a9ec0e199', '7db85d6b-6d00-4c98-b1f0-380a3edf065f']",33,,,,,,,,,,,,,,,,,Serbia,786,00:42:33.378,Carry,
3208,,,,"[72.5, 21.3]",,,,,,,,,,,,,0.889015,,,,,,,,,,,,,,440f6233-a20a-4d74-818a-e8699fd27ed9,3664,,"[73.5, 21.3]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,125,Serbia,786,"['2be4bb7c-65fa-416e-8d3a-295834b0e381', 'd8975058-63b6-48f2-a05c-f3ad0812da5a']",38,,,,,,,,,,,,,,,,,Serbia,786,00:42:38.423,Carry,
3209,,,,"[100.4, 5.7]",,,,,,,,,,,,,1.21179,,,,,,,,,,,,,,64d92683-cd1e-4fa5-ae0a-e159e64394c7,3667,,"[99.0, 5.7]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Wing Back,125,Serbia,786,"['0b6fe339-b431-44db-930d-d926b319082b', 'f8b33545-ab3c-40f0-9ccc-929bc2f44b3f']",40,,,,,,,,,,,,,,,,,Serbia,786,00:42:40.783,Carry,
3210,,,,"[37.5, 46.2]",,,,,,,,,,,,,1.312019,,,,,,,,,,,,,,a8d1f836-9afb-47d1-b498-945cc7f1f65d,3672,,"[32.0, 45.8]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,125,Serbia,786,"['043cefae-c77b-440b-a062-ee531311ce84', 'c617220c-0faf-4727-b89b-10beeb3e1896', 'cc14825f-8771-4d2f-92c3-1f113dcb3cd9']",45,,,,,,,,,,,,,,,,,England,768,00:42:45.702,Carry,True
3211,,,,"[84.2, 24.4]",,,,,,,,,,,,,1.535331,,,,,,,,,,,,,,8adee153-2ede-440a-b92d-a19282757533,3678,,"[83.7, 25.9]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Center Attacking Midfield,125,Serbia,786,"['041e4b19-f073-4a03-863e-a438d0996a34', '8493d0cb-eecd-445b-82f9-d3a00646e369', 'be7e555c-c5f7-4340-aa90-a2e38aa13b7f']",49,,,,,,,,,,,,,,,,,Serbia,786,00:42:49.138,Carry,True
3212,,,,"[78.5, 8.9]",,,,,,,,,,,,,2.678598,,,,,,,,,,,,,,8550b962-6781-42a2-9677-e722940c6003,3685,,"[78.5, 8.4]",3930163,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,126,Serbia,786,"['95903e98-6d1e-4668-854d-f5119c995fe8', 'b2f7e7a8-4a6e-495a-90f2-a87d371eea96']",56,,,,,,,,,,,,,,,,,Serbia,786,00:42:56.754,Carry,
3213,,,,"[78.5, 39.9]",,,,,,,,,,,,,1.077854,,,,,,,,,,,,,,b7639ad2-8d0d-463a-ab59-0eae941121b2,3688,,"[78.1, 38.2]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Ilić,30179.0,Right Defensive Midfield,126,Serbia,786,"['6e6fa779-cb7f-4743-8506-8847fcb478ef', 'ae2fcd21-482a-4e43-b248-5920fe4dd894']",0,,,,,,,,,,,,,,,,,Serbia,786,00:43:00.887,Carry,
3214,,,,"[77.1, 54.6]",,,,,,,,,,,,,1.517834,,,,,,,,,,,,,,72880bd4-07ee-49fb-9404-e6a89f2207dd,3691,,"[77.1, 54.6]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milos Veljkovic,6321.0,Right Center Back,126,Serbia,786,"['46ad5f6c-4cff-464b-8c1f-52ffdf1ec317', 'd8e9a888-d1b1-4d04-888a-fbd17c3cb213']",3,,,,,,,,,,,,,,,,,Serbia,786,00:43:03.289,Carry,
3215,,,,"[71.9, 47.5]",,,,,,,,,,,,,0.82356,,,,,,,,,,,,,,865ab2bd-9302-4e9b-a06d-394baa9d5a32,3694,,"[76.5, 45.6]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Ilić,30179.0,Right Defensive Midfield,126,Serbia,786,"['54b925d0-4bb3-4b26-951e-0dee58e97fb3', 'c11f20b3-91f1-46a6-a554-eebf4169b45a']",5,,,,,,,,,,,,,,,,,Serbia,786,00:43:05.581,Carry,
3216,,,,"[70.9, 34.4]",,,,,,,,,,,,,0.956789,,,,,,,,,,,,,,82db3e04-88d4-4663-8ab2-711e0d5f5bb0,3697,,"[70.1, 39.3]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Milenković,5603.0,Center Back,126,Serbia,786,"['3274cfa4-3f4b-4487-a3d6-a87eab27cf4e', 'd4a5bbbb-5aa7-4027-ab15-a9ad48393561']",7,,,,,,,,,,,,,,,,,Serbia,786,00:43:07.252,Carry,
3217,,,,"[82.4, 20.0]",,,,,,,,,,,,,0.531117,,,,,,,,,,,,,,6093c774-12b2-4005-818b-4bfcf86a55db,3700,,"[80.9, 20.3]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,126,Serbia,786,"['a8299b4d-5c29-44dd-8659-fe23914a66e7', 'e1d5351f-7dc8-4890-a40d-4c044ab2914d']",9,,,,,,,,,,,,,,,,,Serbia,786,00:43:09.596,Carry,
3218,,,,"[107.2, 5.4]",,,,,,,,,,,,,1.655556,,,,,,,,,,,,,,60f1ee00-b12b-4560-844d-53300db48e71,3703,,"[100.4, 5.2]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Mladenović,7993.0,Left Wing Back,126,Serbia,786,"['7b7020a3-5c89-49af-9d8b-3f632f6ebc1f', '7d479b38-d2fa-40ba-a0b6-3ec35ade2be3', '8bda42db-5c3f-4c23-a9c9-e2f25b08b96a']",11,,,,,,,,,,,,,,,,,Serbia,786,00:43:11.526,Carry,True
3219,,,,"[106.0, 13.0]",,,,,,,,,,,,,2.371508,,,,,,,,,,,,,,df543e8d-71dd-4969-90bc-d07cfded27bd,3707,,"[107.2, 5.4]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Filip Mladenović,7993.0,Left Wing Back,126,Serbia,786,"['18194e5f-c3d4-4189-8b0d-4a0bf158604f', '7b7020a3-5c89-49af-9d8b-3f632f6ebc1f', '8bda42db-5c3f-4c23-a9c9-e2f25b08b96a', '9d905d68-e0f5-414b-9d5e-5122f795f4c4']",13,,,,,,,,,,,,,,,,,Serbia,786,00:43:13.181,Carry,True
3220,,,,"[89.8, 27.7]",,,,,,,,,,,,,1.399115,,,,,,,,,,,,,,806aab82-2f5f-469d-98ae-83ae36991d2c,3710,,"[90.9, 20.3]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,126,Serbia,786,"['8b65ad2e-0139-464b-9048-8cb1ecb088f7', 'ba897aee-cd3d-4f99-bc61-568a91f1def7']",16,,,,,,,,,,,,,,,,,Serbia,786,00:43:16.566,Carry,
3221,,,,"[28.4, 20.5]",,,,,,,,,,,,,1.057923,,,,,,,,,,,,,,7d4dd6f6-3190-42bc-83ef-8c4bdd8bc188,3718,,"[30.0, 21.6]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Strahinja Pavlović,27719.0,Left Center Back,127,England,768,"['48b8ad05-6446-47cc-b281-695a2fd60355', 'ae078e8b-8de3-4ba9-9eaa-5de8feddb5a0']",53,,,,,,,,,,,,,,,,,Serbia,786,00:43:53.640,Carry,
3222,,,,"[5.6, 35.2]",,,,,,,,,,,,,1.156635,,,,,,,,,,,,,,bd81c298-ede6-4167-9318-7ad66d7d99d6,3721,,"[7.4, 32.6]",3930163,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Predrag Rajković,15731.0,Goalkeeper,127,England,768,"['2be17d8f-67ae-4bf7-a96e-501ae6a2e8eb', 'b583e65f-d2d9-4a91-b492-c13e97b66930', 'ccd6ad5e-3e5f-4a3e-a7f7-6b4c691502ab']",57,,,,,,,,,,,,,,,,,Serbia,786,00:43:57.110,Carry,True
3223,,,,"[75.0, 27.1]",,,,,,,,,,,,,1.482826,,,,,,,,,,,,,,a913016c-66d9-47c3-b708-670d24a54fef,3728,,"[77.9, 25.8]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harry Kane,10955.0,Center Forward,127,England,768,"['59056ff9-26c5-473e-a775-2e8dd7c9ba10', 'ad93e8ab-b247-4898-9b6f-944cce8776ff', 'b8fcbfb1-2c26-456d-9812-3d2a466d63ea']",3,,,,,,,,,,,,,,,,,England,768,00:44:03.893,Carry,True
3224,,,,"[74.0, 27.5]",,,,,,,,,,,,,0.04063,,,,,,,,,,,,,,89d52cf8-f6fb-44ae-a2f2-c0e0064fb779,3732,,"[75.0, 27.1]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harry Kane,10955.0,Center Forward,127,England,768,"['59056ff9-26c5-473e-a775-2e8dd7c9ba10', 'ad93e8ab-b247-4898-9b6f-944cce8776ff', 'b0eaac8a-199a-4047-b55a-c6d44b39f356', 'fe3c0f77-c99a-4c7f-afe1-9fbfe9b2a14a']",5,,,,,,,,,,,,,,,,,England,768,00:44:05.376,Carry,True
3225,,,,"[68.9, 22.5]",,,,,,,,,,,,,0.777249,,,,,,,,,,,,,,a790503a-303d-4f4e-afcf-40e902d6e92e,3736,,"[68.4, 26.6]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Conor Gallagher,29399.0,Right Center Midfield,127,England,768,"['86ac99db-caa1-4a84-b92c-f81c1b2b4df7', 'dbeaef97-303e-46cf-b6fa-ae9d61f5e9d0']",6,,,,,,,,,,,,,,,,,England,768,00:44:06.699,Carry,
3226,,,,"[50.0, 27.3]",,,,,,,,,,,,,2.059069,,,,,,,,,,,,,,0e41f1a2-cfca-48b4-8c2f-57064ff46dd1,3741,,"[56.1, 21.6]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Declan Rice,3943.0,Center Defensive Midfield,127,England,768,"['640e98bf-ddec-4724-901e-7010607365b8', '70ed7f7b-6c4b-4e31-b7b6-8712b122563e']",9,,,,,,,,,,,,,,,,,England,768,00:44:09.411,Carry,
3227,,,,"[33.1, 29.8]",,,,,,,,,,,,,2.956069,,,,,,,,,,,,,,f1fcdbc1-2d1d-423e-820d-2ca3d0acb4e2,3744,,"[36.1, 29.1]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Guehi,34526.0,Left Center Back,127,England,768,"['ac767431-bb05-4e15-91bb-86229e43354f', 'dcc19521-c529-42bc-a219-480af9632ddb']",12,,,,,,,,,,,,,,,,,England,768,00:44:12.270,Carry,
3228,,,,"[9.0, 44.7]",,,,,,,,,,,,,3.261641,,,,,,,,,,,,,,0e04d5d4-b0c9-4ee8-b274-89b8282ad3db,3749,,"[7.2, 45.0]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,127,England,768,"['c62112fd-72d0-4b28-abdb-1fbcf425c9ce', 'e49115ff-9219-45aa-beb1-8ebab78afd76']",18,,,,,,,,,,,,,,,,,England,768,00:44:18.329,Carry,
3229,,,,"[66.4, 62.7]",,,,,,,,,,,,,1.053842,,,,,,,,,,,,,,c48f41c3-6c60-4c71-b122-9bf5095bab33,3755,,"[66.6, 62.7]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jarrod Bowen,9640.0,Right Midfield,127,England,768,"['8c5bf596-5b00-4552-8277-f8204b161f58', '9215f8eb-2118-4f7a-89cb-45a7b9d15359', 'cfa7ff33-0bbc-4666-92c0-6703350191e8']",26,,,,,,,,,,,,,,,,,England,768,00:44:26.320,Carry,True
3230,,,,"[61.5, 57.3]",,,,,,,,,,,,,0.480481,,,,,,,,,,,,,,c1dba51d-8487-4608-8fb2-360d9e4c716b,3759,,"[62.7, 56.5]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Conor Gallagher,29399.0,Right Center Midfield,127,England,768,"['161eb884-78bf-4d47-ad09-c0d642411293', 'a670a688-e0a7-4f29-b514-13b65ef47b13']",27,,,,,,,,,,,,,,,,,England,768,00:44:27.986,Carry,
3231,,,,"[56.4, 74.0]",,,,,,,,,,,,,4.372308,,,,,,,,,,,,,,9277bc74-77b8-4cd4-b171-974cafff6e96,3762,,"[49.5, 70.4]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Walker,3205.0,Right Back,127,England,768,"['0735d8eb-622a-400f-9094-1c7835e2537c', 'ef3bbc12-146b-43fb-8522-c7ffe14c39cb']",29,,,,,,,,,,,,,,,,,England,768,00:44:29.737,Carry,
3232,,,,"[53.3, 73.4]",,,,,,,,,,,,,0.27125,,,,,,,,,,,,,,47b2a4db-b195-49b7-9e71-dff053ba9075,3767,,"[48.7, 73.1]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Walker,3205.0,Right Back,127,England,768,"['3d69b620-187d-49df-b168-84219d4960d6', '5e09b1d7-41e8-4d94-a1e9-1591bc4f9bd9']",35,,,,,,,,,,,,,,,,,England,768,00:44:35.699,Carry,
3233,,,,"[35.6, 49.9]",,,,,,,,,,,,,1.134906,,,,,,,,,,,,,,6cfca5df-fa18-45c9-99b1-16aedccd057b,3770,,"[35.6, 51.6]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Stones,3244.0,Right Center Back,127,England,768,"['85061da6-d894-4018-be9c-a26fedfb6551', 'b7aab426-a37d-4af9-b41c-959a4e11e15d']",37,,,,,,,,,,,,,,,,,England,768,00:44:37.766,Carry,
3234,,,,"[34.8, 24.2]",,,,,,,,,,,,,0.845371,,,,,,,,,,,,,,ef63dad1-6eca-46d1-baaf-d0fd28201451,3773,,"[34.8, 24.2]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Guehi,34526.0,Left Center Back,127,England,768,"['17e9a910-eab7-4cff-bc54-f6dddb23bdd7', '48fc428b-3e1c-489e-a908-77619590f723']",40,,,,,,,,,,,,,,,,,England,768,00:44:40.562,Carry,
3235,,,,"[54.6, 2.0]",,,,,,,,,,,,,1.189775,,,,,,,,,,,,,,1d6c8219-2a81-4353-912b-571de4f4698e,3776,,"[48.9, 4.8]",3930163,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Phil Foden,4354.0,Left Midfield,127,England,768,"['574f36ee-aec4-40a4-bac5-ea04f08492b4', 'b6046f0d-3242-4832-b47e-f4c93986c9f3']",42,,,,,,,,,,,,,,,,,England,768,00:44:42.613,Carry,
3236,,,,"[78.6, 77.0]",,,,,,,,,,,,,4.82343,,,,,,,,,,,,,,85006397-6148-465d-bada-13d1f82e4d76,3786,,"[61.5, 53.1]",3930163,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,128,England,768,"['46538ec2-5782-4f99-85ea-28d2114e6064', 'a23200b7-ee7a-4c26-b8eb-1cbfdd5d6436']",7,,,,,,,,,,,,,,,,,England,768,00:45:07.276,Carry,
3237,,,,"[74.6, 63.2]",,,,,,,,,,,,,0.579795,,,,,,,,,,,,,,65871fd5-487a-417c-bf00-6a7b6106a192,3789,,"[74.3, 62.9]",3930163,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Conor Gallagher,29399.0,Right Center Midfield,128,England,768,"['3549d412-5f83-49be-bacf-aa5be0ed87ca', 'effaa588-101b-45ce-b454-85444e77d5b5']",13,,,,,,,,,,,,,,,,,England,768,00:45:13.111,Carry,
3238,,,,"[77.6, 75.7]",,,,,,,,,,,,,0.638823,,,,,,,,,,,,,,c5603d23-5120-4d86-83c0-3ab25a0fb20b,3794,,"[77.6, 75.8]",3930163,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,128,England,768,"['1ae5ae27-fe36-4a1f-a06a-e02a552f5025', '89ba5f36-7a6c-4205-af0c-1c95565e003d']",15,,,,,,,,,,,,,,,,,England,768,00:45:15.618,Carry,
3239,,,,"[71.3, 68.0]",,,,,,,,,,,,,1.564641,,,,,,,,,,,,,,7d9faf1f-de55-4754-a088-aefc52d668fb,3797,,"[71.1, 68.0]",3930163,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Conor Gallagher,29399.0,Right Center Midfield,128,England,768,"['1cf6664a-7988-4f42-bd8f-59f21eb31652', 'fea0ce34-a2a7-4306-b54c-230de2fc42ff']",16,,,,,,,,,,,,,,,,,England,768,00:45:16.843,Carry,
