,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f67717-a2d4-4ef4-ab96-9eb58d88e86a,1914,,,"[65.6, 62.5]",3930181,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,68,England,768,['ab9904e0-d6ae-4698-9723-b7a8abc77790'],56,,,,,,,,,,,,,,,,,England,768,00:44:56.708,Ball Receipt*,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c0b69c-2470-4e81-ab90-ff3f8f30978b,1917,,,"[81.3, 76.8]",3930181,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,68,England,768,['b01c120d-9b3e-4326-b0ab-677627dda78c'],59,,,,,,,,,,,,,,,,,England,768,00:44:59.209,Ball Receipt*,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d55ac37-0860-43d8-ada4-22fdb73bd498,1926,,,"[34.8, 34.4]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jaka Bijol,16047.0,Left Center Back,69,Slovenia,944,['34c06260-eeff-4800-b3e9-e5d1b0c90ed3'],2,,,,,,,,,,,,,,,,,Slovenia,944,00:00:02.434,Ball Receipt*,
1664,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5809c86-a657-471c-ba1c-91c37d1f8776,1929,,,"[89.5, 63.0]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Petar Stojanović,16528.0,Right Midfield,69,Slovenia,944,['e783038e-4c25-4aee-866e-3903e029b089'],7,,,,,,,,,,,,,,,,,Slovenia,944,00:00:07.761,Ball Receipt*,
1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f328034-4083-4bfb-b70b-a13673a5c855,1932,,,"[3.4, 20.6]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,70,England,768,"['1aa07295-f59e-4f7e-834e-1a175676c18b', '1de6a617-62fd-4a05-a934-bc81c15f74d7']",10,,,,,,,,,,,,,,,,,England,768,00:00:10.915,Ball Receipt*,True
1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8328d2d6-e4e8-4d56-bfac-03d8a9f70bb1,1935,,,"[28.3, 64.8]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,70,England,768,['47498870-7472-470c-ba90-91668960410a'],18,,,,,,,,,,,,,,,,,England,768,00:00:18.948,Ball Receipt*,
1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f90fe16d-7bc7-4996-92c5-8a1a1f2f533f,1939,,,"[48.8, 68.3]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bukayo Saka,22084.0,Right Wing,70,England,768,"['566444a9-5c6e-4c8e-9040-683f8119ab26', '9d241924-1242-415e-b2c3-87576654d463']",22,,,,,,,,,,,,,,,,,England,768,00:00:22.054,Ball Receipt*,True
1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6934c278-6705-4a8d-b033-5302b822e9c0,1942,,,"[27.8, 68.3]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,70,England,768,['7054c0dc-a130-48f0-a50a-a696bdd0b377'],24,,,,,,,,,,,,,,,,,England,768,00:00:24.729,Ball Receipt*,
1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45beda8-0353-4243-b361-51639c4b00a8,1945,,,"[35.8, 22.2]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,70,England,768,['4f0992fc-91f7-44c0-8125-42574e5570da'],28,,,,,,,,,,,,,,,,,England,768,00:00:28.968,Ball Receipt*,
1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de83bb2-7040-48c0-bd04-4dac9704ae4b,1948,,,"[61.9, 0.9]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,70,England,768,['52e08db4-7631-42ad-9447-06c3e3d41059'],31,,,,,,,,,,,,,,,,,England,768,00:00:31.424,Ball Receipt*,
1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a7a9d0-7756-45b5-8f86-9a325074c17c,1951,,,"[53.0, 5.5]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,70,England,768,['efd93e3a-316c-4b1a-a641-f51261f94500'],33,,,,,,,,,,,,,,,,,England,768,00:00:33.685,Ball Receipt*,
1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed0047c-1da1-468a-8c6c-4c975b4aaeed,1954,,,"[41.0, 22.6]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,70,England,768,['819caac9-5135-4d94-ad2c-4010249cdf71'],36,,,,,,,,,,,,,,,,,England,768,00:00:36.396,Ball Receipt*,
1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0213e459-a2a5-4aac-b544-7d33d425627a,1957,,,"[55.7, 64.8]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Right Center Back,70,England,768,['05f9bcc1-937d-41df-aee3-6dd645640c37'],41,,,,,,,,,,,,,,,,,England,768,00:00:41.281,Ball Receipt*,
1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06258c1a-a631-4779-9e46-60b25e4b2fbf,1960,,,"[61.0, 52.8]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kobbie Mainoo,99174.0,Right Defensive Midfield,70,England,768,['a426df11-c63b-42a2-8ac2-14c8e1c60d2c'],45,,,,,,,,,,,,,,,,,England,768,00:00:45.297,Ball Receipt*,
1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7268b91-1dcd-4af6-b72d-8ca02f3ceb51,1963,,,"[47.3, 44.3]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,70,England,768,['b8c087cb-4799-440a-8259-215f257fce78'],47,,,,,,,,,,,,,,,,,England,768,00:00:47.294,Ball Receipt*,
1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c432be38-cca8-4d99-bbaf-5f4f572008f2,1966,,,"[57.3, 12.2]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,70,England,768,['81b44ea3-abfb-4e4c-a02e-d70a8c57fe72'],50,,,,,,,,,,,,,,,,,England,768,00:00:50.833,Ball Receipt*,
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9dcbb23-e020-44ec-bfb5-8b5fe1d4cd86,1969,,,"[71.0, 1.3]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,70,England,768,['2bdad4d0-b489-4e9e-99f6-9a1a4a280647'],52,,,,,,,,,,,,,,,,,England,768,00:00:52.422,Ball Receipt*,
1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4e50a04-6d9d-4f7a-93bd-67ef2c981a63,1972,,,"[54.4, 28.6]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Guehi,34526.0,Left Center Back,70,England,768,['caa6a5c6-69c7-4149-9c79-e6ca45d2dbd7'],58,,,,,,,,,,,,,,,,,England,768,00:00:58.045,Ball Receipt*,
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f7128c-fbdf-46f3-9cbc-589dc7dfecd5,1975,,,"[57.3, 18.8]",3930181,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,70,England,768,['151dd106-62b5-4203-b63b-2e7f70327fa0'],59,,,,,,,,,,,,,,,,,England,768,00:00:59.738,Ball Receipt*,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae605b76-a3a9-4559-abc9-439cb871b3f6,1978,,,"[77.4, 4.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,70,England,768,['fa6381e6-299c-4d54-81dc-4006f4e04fe3'],2,,,,,,,,,,,,,,,,,England,768,00:01:02.665,Ball Receipt*,
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279029ab-75d4-441f-86e9-5d998f7c8329,1981,,,"[75.6, 10.0]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Foden,4354.0,Left Wing,70,England,768,['03f6e40d-cbce-4775-a5fc-227027483261'],5,,,,,,,,,,,,,,,,,England,768,00:01:05.612,Ball Receipt*,
1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334ad8a2-ce68-4f5c-9a63-75433901c556,1984,,,"[80.0, 17.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,70,England,768,['778cdad4-0211-44c1-95d0-bf46ac52c8a1'],6,,,,,,,,,,,,,,,,,England,768,00:01:06.717,Ball Receipt*,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583527ed-00e8-4749-8c3d-240466a77259,1987,,,"[84.4, 3.7]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,70,England,768,['1bbde548-ee98-49d1-a615-a064f3687f77'],8,,,,,,,,,,,,,,,,,England,768,00:01:08.488,Ball Receipt*,
1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06745be2-5fe3-469d-afee-fe30db61e6a6,1990,,,"[93.4, 2.7]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,70,England,768,['7a37e908-8977-44a8-aa6a-db715a015983'],9,,,,,,,,,,,,,,,,,England,768,00:01:09.936,Ball Receipt*,
1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430a7ad-849f-41d0-b319-5fbdf2bc80a2,1993,,,"[83.9, 2.1]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Left Back,70,England,768,['0f59fc7a-baa5-4f7f-9e03-9e7e605cfe4e'],11,,,,,,,,,,,,,,,,,England,768,00:01:11.592,Ball Receipt*,
1686,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7efbcdd-db4d-401e-b141-2e12adb7b01d,1996,,,"[92.0, 18.0]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,70,England,768,['c53b22f7-9926-4524-b0f3-8ad76d39a744'],12,,,,,,,,,,,,,,,,,England,768,00:01:12.490,Ball Receipt*,
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d982b07-9b5e-470f-b054-883087148184,1999,,,"[88.7, 8.3]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['2c86fce6-6d4e-4090-8f85-3c1aaa1e61a7'],21,,,,,,,,,,,,,,,,,England,768,00:01:21.607,Ball Receipt*,
1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2ff517-d0be-4ae3-8692-f6b56a9de7d3,2001,,,"[87.7, 0.5]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['aa58d35f-7518-41a2-affd-f53e862ab743'],22,,,,,,,,,,,,,,,,,England,768,00:01:22.550,Ball Receipt*,
1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66c1cb77-8348-4b1e-be94-8d782da32281,2004,,,"[79.0, 1.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['c3c556e4-0e7f-4104-b7d6-f03bcdbfa793'],23,,,,,,,,,,,,,,,,,England,768,00:01:23.736,Ball Receipt*,
1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91885e50-14be-4948-9f9d-7d18ec43d0ad,2007,,,"[56.7, 13.9]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Guehi,34526.0,Left Center Back,71,England,768,['a308a364-de93-457e-bc34-a60bf55436b7'],25,,,,,,,,,,,,,,,,,England,768,00:01:25.875,Ball Receipt*,
1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a097ee57-331b-49bc-964b-b7dc2e507bbc,2010,,,"[72.1, 4.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['cff2f71b-9004-4b85-bd39-008e018466d0'],31,,,,,,,,,,,,,,,,,England,768,00:01:31.419,Ball Receipt*,
1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d9e625-9851-45ce-b7b8-9174f18366a9,2013,,,"[81.8, 1.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Foden,4354.0,Left Wing,71,England,768,['82c1b17f-4233-48c3-abe4-95d5d7bc5f1a'],32,,,,,,,,,,,,,,,,,England,768,00:01:32.582,Ball Receipt*,
1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb60d3d-e647-46e0-890b-136970f666c7,2016,,,"[80.4, 17.6]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['a1838ace-b3fc-4996-8459-cf65f81cd53b'],36,,,,,,,,,,,,,,,,,England,768,00:01:36.901,Ball Receipt*,
1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c04a5d2-4765-4f5b-94c6-9b302e8c871c,2019,,,"[86.3, 3.4]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,71,England,768,['8f73d52e-a003-4d4b-a946-9e7137baa00f'],42,,,,,,,,,,,,,,,,,England,768,00:01:42.001,Ball Receipt*,
1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3dc53d-5295-41be-8718-fb0c3fbf8ac6,2022,,,"[98.7, 12.8]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['d3a0a747-4338-415f-b4fd-a6ad355d2433'],47,,,,,,,,,,,,,,,,,England,768,00:01:47.994,Ball Receipt*,
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ca336d-2c32-45a0-bbf4-0135200f095b,2024,,,"[73.0, 0.7]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['e8529ae9-a418-4be2-ae0f-e604c8ba340a'],50,,,,,,,,,,,,,,,,,England,768,00:01:50.552,Ball Receipt*,
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe57476b-4185-43d2-a3d4-2da1d028fc0b,2027,,,"[93.0, 1.7]",3930181,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,71,England,768,['cf97843c-b4fc-408b-b482-963c18f4f97f'],56,,,,,,,,,,,,,,,,,England,768,00:01:56.038,Ball Receipt*,
1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80240e44-734b-4f82-ae39-f44699729b70,2031,,,"[91.9, 4.4]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['c5f63cc8-c31e-4fa7-9f1f-93d597df098b'],5,,,,,,,,,,,,,,,,,England,768,00:02:05.454,Ball Receipt*,
1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1967863-f7ec-4cde-81ed-b8aac6ea34d3,2035,,,"[100.3, 7.3]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Foden,4354.0,Left Wing,71,England,768,"['15e1a926-d24b-490c-a254-80c36e0f0df8', 'b02c1c05-10cd-4e23-925f-2751e26dde4f']",12,,,,,,,,,,,,,,,,,England,768,00:02:12.790,Ball Receipt*,True
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743fb78a-1f0b-40b9-bf33-797b761832ab,2038,,,"[91.9, 1.3]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['33d421cc-7ad8-4adc-8666-b74cf97959ad'],14,,,,,,,,,,,,,,,,,England,768,00:02:14.507,Ball Receipt*,
1701,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,937e9dc8-a37c-40e3-8a16-83d3fb75bb88,2041,,,"[104.5, 6.8]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['0a9a2892-6e89-4353-8b4c-9b4748733148'],15,,,,,,,,,,,,,,,,,England,768,00:02:15.582,Ball Receipt*,
1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641b3cca-bf0a-4c6f-9d01-aeaebe657b4c,2046,,,"[43.9, 34.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Mlakar,31089.0,Left Midfield,71,England,768,['bb889484-4cb0-4944-a7eb-3ecce1e2178a'],19,,,,,,,,,,,,,,,,,Slovenia,944,00:02:19.999,Ball Receipt*,
1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d06a3348-6ae3-482b-b56a-4737343f72d2,2053,,,"[73.5, 70.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,71,England,768,['fa383709-1af6-40b6-b08e-237aeaabd3e4'],29,,,,,,,,,,,,,,,,,England,768,00:02:29.782,Ball Receipt*,
1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1d26e1-6a39-4204-a1d7-da6975f13025,2056,,,"[72.5, 63.8]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bukayo Saka,22084.0,Right Wing,71,England,768,['93cd4a92-d8d7-4d9b-9ec5-d7313f34bbde'],32,,,,,,,,,,,,,,,,,England,768,00:02:32.144,Ball Receipt*,
1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db38f070-e207-446b-8629-1288bfe39b32,2060,,,"[85.7, 42.1]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Center Forward,71,England,768,['bdfe988f-7521-4da6-b139-e4ca3036514b'],35,,,,,,,,,,,,,,,,,England,768,00:02:35.756,Ball Receipt*,
1706,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fc72510-589d-4ec5-b146-c0cb102d2cd4,2065,,,"[63.1, 50.4]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,71,England,768,['d7cf55d0-70d6-4f35-9f2a-3aa65e7b61cb'],37,,,,,,,,,,,,,,,,,England,768,00:02:37.398,Ball Receipt*,
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed4f322-3237-419c-8f3e-ad4e2ba08043,2070,,,"[48.7, 36.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Guehi,34526.0,Left Center Back,71,England,768,['e419b56d-2e83-4925-9b25-74521b12d18e'],41,,,,,,,,,,,,,,,,,England,768,00:02:41.125,Ball Receipt*,
1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63bdec6-1eca-48c8-b704-8c1082faa67a,2073,,,"[12.5, 36.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Pickford,3468.0,Goalkeeper,71,England,768,['28cd950f-67f8-4649-a7cb-bd542b4403b7'],44,,,,,,,,,,,,,,,,,England,768,00:02:44.086,Ball Receipt*,
1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea300ae-ce68-4b19-98b0-4e1989b6d18d,2076,,,"[31.7, 55.3]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,71,England,768,['76b22a4b-102b-4c32-a02d-fa315724ca57'],47,,,,,,,,,,,,,,,,,England,768,00:02:47.370,Ball Receipt*,
1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c985eda6-7ffd-4bc4-b5a7-3e3d4287c1a6,2079,,,"[48.4, 74.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,71,England,768,['dedfe134-465a-4f20-8bdf-2e35bb756808'],51,,,,,,,,,,,,,,,,,England,768,00:02:51.885,Ball Receipt*,
1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf6c4282-0874-41fa-b886-4cc3a6de7fe3,2082,,,"[35.2, 50.5]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,71,England,768,['db9edbea-213b-45c4-a277-327cc5635f70'],55,,,,,,,,,,,,,,,,,England,768,00:02:55.139,Ball Receipt*,
1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3e73a7-08a8-4746-ab50-fa7aeeac775c,2086,,,"[47.6, 67.9]",3930181,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,71,England,768,['d7a0620d-d270-4f97-a1de-693c363821f2'],59,,,,,,,,,,,,,,,,,England,768,00:02:59.564,Ball Receipt*,
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd7065e-efbe-4b96-aed2-62870b45e061,2090,,,"[71.1, 72.5]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bukayo Saka,22084.0,Right Wing,71,England,768,"['83cd3eff-3865-4d99-acd6-e6e258780e30', '9c87788e-2c1d-43a8-8c62-fb47b1313d95']",2,,,,,,,,,,,,,,,,,England,768,00:03:02.727,Ball Receipt*,True
1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c12aec86-397a-4b79-a2d0-24c46dfa3e35,2093,,,"[57.3, 24.8]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Guehi,34526.0,Left Center Back,71,England,768,['262adc5a-c4d4-4878-96b5-1a8f2ba9dd9b'],9,,,,,,,,,,,,,,,,,England,768,00:03:09.003,Ball Receipt*,
1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99132613-9e63-4e80-b28c-aeb378afed69,2096,,,"[65.9, 8.1]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Trippier,3308.0,Left Back,71,England,768,['f823df13-81cd-4312-a180-1fe7d4236533'],10,,,,,,,,,,,,,,,,,England,768,00:03:10.545,Ball Receipt*,
1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56828cd1-d3f1-4310-8087-5b122fc64792,2099,,,"[78.0, 2.0]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Foden,4354.0,Left Wing,71,England,768,['81dfc32f-3527-46e1-a3ee-cf83ab00ab89'],12,,,,,,,,,,,,,,,,,England,768,00:03:12.391,Ball Receipt*,
1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863dbd58-3d39-4162-a175-e9f58ebdd2ce,2102,,,"[77.2, 23.3]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bukayo Saka,22084.0,Right Wing,71,England,768,['0199d369-a161-4cfa-a375-c32bd95c2201'],16,,,,,,,,,,,,,,,,,England,768,00:03:16.421,Ball Receipt*,
1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fb23c39-7d26-499f-82d4-7583fccefa30,2105,,,"[82.4, 59.2]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,71,England,768,['9cf32c0d-c7b0-43fe-a70c-6c0fd479843b'],18,,,,,,,,,,,,,,,,,England,768,00:03:18.854,Ball Receipt*,
1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c956f9b0-30b0-4536-bfe9-c990c7c73099,2108,,,"[94.5, 74.6]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,71,England,768,['278f213c-6b5f-43d3-8a53-287a0f119e31'],21,,,,,,,,,,,,,,,,,England,768,00:03:21.412,Ball Receipt*,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928f39df-8efb-4f16-92be-5e9073fc770f,2112,,,"[112.2, 63.9]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bukayo Saka,22084.0,Right Wing,71,England,768,"['27c82b5d-0b25-4dbe-9306-158041d23da3', 'a6d2fc2a-230e-42f5-8bc9-28f0818ab378']",24,,,,,,,,,,,,,,,,,England,768,00:03:24.077,Ball Receipt*,True
1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ecb24c-99fd-4b76-bf37-c015b3a53c7d,2115,,,"[110.6, 64.2]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,71,England,768,['9b2026ce-92ed-4460-98a2-a54119abe78c'],27,,,,,,,,,,,,,,,,,England,768,00:03:27.769,Ball Receipt*,
1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db44262d-fb3b-47f1-a053-9632cc5f3f54,2118,,,"[107.0, 52.2]",3930181,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,71,England,768,['44dc8abb-3da1-4f5d-9361-579155ae351b'],29,,,,,,,,,,,,,,,,,England,768,00:03:29.926,Ball Receipt*,
